"well.name","SampledDate","SampleNumber","ParameterName","ParameterUnits","result","Method.Detection.Limit","Reporting.limit","censoring.status","Easting","Northing"
"MW-7-1983",1988-01-27,"880071","ChemicalOxygenDemand","mg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-10-1983",1988-01-27,"880068","Copper","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Copper","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Copper","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Copper","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Copper","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Copper","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-17-1988",1988-01-27,"880074","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-9-1983",1988-01-27,"880072","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","Lead","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Lead","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Lead","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Lead","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Lead","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Lead","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","Nickel","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Nickel","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Nickel","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Nickel","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Nickel","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Nickel","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-01-27,"880067","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-9-1983",1988-01-27,"880072","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-01-27,"880067","TotalColiform","Colonies per 100 mL",2,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-9-1983",1988-01-27,"880072","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","Zinc","µg/L",10,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Zinc","µg/L",10,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Zinc","µg/L",10,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Zinc","µg/L",10,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Zinc","µg/L",10,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Zinc","µg/L",10,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-12-1983",1988-01-27,"880067","ChemicalOxygenDemand","mg/L",11,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-9-1983",1988-01-27,"880072","ChemicalOxygenDemand","mg/L",9,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","Chloride","mg/L",1.9,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Chloride","mg/L",3.8,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Chloride","mg/L",2,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Chloride","mg/L",2.6,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Chloride","mg/L",4.8,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Chloride","mg/L",2.9,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-01-27,"880068","Conductivity","µS/cm",238,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Conductivity","µS/cm",250,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Conductivity","µS/cm",126,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Conductivity","µS/cm",240,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Conductivity","µS/cm",130,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Conductivity","µS/cm",212,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-12-1983",1988-01-27,"880067","FecalColiform","Colonies per 100 mL",2,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-7-1983",1988-01-27,"880071","FecalColiform","Colonies per 100 mL",5,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-10-1983",1988-01-27,"880068","Nitrate","mg/L",3.8,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","Nitrate","mg/L",8.6,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","Nitrate","mg/L",2.8,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","Nitrate","mg/L",4.4,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","Nitrate","mg/L",3,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","Nitrate","mg/L",4.3,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-11-1983",1988-01-27,"880073","TotalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-17-1988",1988-01-27,"880074","TotalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","TotalColiform","Colonies per 100 mL",7,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-10-1983",1988-01-27,"880068","TotalDissolvedSolids","mg/L",181,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","TotalDissolvedSolids","mg/L",184,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","TotalDissolvedSolids","mg/L",119,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","TotalDissolvedSolids","mg/L",189,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","TotalDissolvedSolids","mg/L",100,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","TotalDissolvedSolids","mg/L",158,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-11-1983",1988-01-27,"880073","TotalOrganicCarbon","mg/L",2,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-7-1983",1988-01-27,"880071","TotalOrganicCarbon","mg/L",3,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-10-1983",1988-01-27,"880068","WaterTableElevation","feet above mean sea level",365.28,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-11-1983",1988-01-27,"880073","WaterTableElevation","feet above mean sea level",362.75,NA,NA,"not.censored",4217171.32647459,908754.90988973
"MW-12-1983",1988-01-27,"880067","WaterTableElevation","feet above mean sea level",369.71,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-01-27,"880074","WaterTableElevation","feet above mean sea level",363.51,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-7-1983",1988-01-27,"880071","WaterTableElevation","feet above mean sea level",361.17,NA,NA,"not.censored",4217236.22271676,910903.762697616
"MW-9-1983",1988-01-27,"880072","WaterTableElevation","feet above mean sea level",362.08,NA,NA,"not.censored",4217197.30279145,909779.024971267
"MW-10-1983",1988-03-21,"880248","Ammonia","mg/L",0.1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Ammonia","mg/L",0.1,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Ammonia","mg/L",0.1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Cadmium","µg/L",1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Cadmium","µg/L",1,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Cadmium","µg/L",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Chromium","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Chromium","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Chromium","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Copper","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Copper","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Copper","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-17-1988",1988-03-21,"880249","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Lead","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Lead","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Lead","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Nickel","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Nickel","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Nickel","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-17-1988",1988-03-21,"880249","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Zinc","µg/L",10,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Zinc","µg/L",10,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Zinc","µg/L",10,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Chloride","mg/L",4.5,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Chloride","mg/L",4.2,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Chloride","mg/L",3,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","Conductivity","µS/cm",238,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Conductivity","µS/cm",182,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Conductivity","µS/cm",232,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1983",1988-03-21,"880247","FecalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-10-1983",1988-03-21,"880248","Nitrate","mg/L",6,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","Nitrate","mg/L",5.2,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","Nitrate","mg/L",3.9,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1983",1988-03-21,"880247","TotalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-10-1983",1988-03-21,"880248","TotalDissolvedSolids","mg/L",196,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","TotalDissolvedSolids","mg/L",129,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","TotalDissolvedSolids","mg/L",182,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1988-03-21,"880248","WaterTableElevation","feet above mean sea level",364.44,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1988-03-21,"880247","WaterTableElevation","feet above mean sea level",368.98,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-17-1988",1988-03-21,"880249","WaterTableElevation","feet above mean sea level",362.46,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-13-1988",1988-03-22,"880252","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1988-03-22,"880253","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218304.4,910813.2
"MW-14-1988",1988-03-22,"880256","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",1988-03-22,"880257","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1988-03-22,"880258","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-15-1988",1988-03-22,"880262","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217592.3,909964.400000006
"MW-16-1988",1988-03-22,"880260","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1988-03-22,"880254","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1988-03-22,"880263","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1988-03-22,"880264","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1988-03-22,"880265","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1988-03-22,"880266","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1988-03-22,"880267","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-13-1988",1988-03-22,"880252","Cadmium","µg/L",1,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1988-03-22,"880253","Cadmium","µg/L",1,NA,NA,"left.censored",4218304.4,910813.2
"MW-14-1988",1988-03-22,"880256","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",1988-03-22,"880257","Cadmium","µg/L",1,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1988-03-22,"880258","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-15-1988",1988-03-22,"880262","Cadmium","µg/L",1,NA,NA,"left.censored",4217592.3,909964.400000006
"MW-16-1988",1988-03-22,"880260","Cadmium","µg/L",1,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1988-03-22,"880254","Cadmium","µg/L",1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1988-03-22,"880263","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1988-03-22,"880264","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1988-03-22,"880265","Cadmium","µg/L",1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1988-03-22,"880266","Cadmium","µg/L",1,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1988-03-22,"880267","Cadmium","µg/L",1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-13-1988",1988-03-22,"880252","Chromium","µg/L",5,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1988-03-22,"880253","Chromium","µg/L",5,NA,NA,"left.censored",4218304.4,910813.2
"MW-14-1988",1988-03-22,"880256","Chromium","µg/L",5,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",1988-03-22,"880257","Chromium","µg/L",5,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1988-03-22,"880258","Chromium","µg/L",5,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-15-1988",1988-03-22,"880262","Chromium","µg/L",5,NA,NA,"left.censored",4217592.3,909964.400000006
"MW-16-1988",1988-03-22,"880260","Chromium","µg/L",5,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1988-03-22,"880254","Chromium","µg/L",5,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1988-03-22,"880263","Chromium","µg/L",5,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1988-03-22,"880264","Chromium","µg/L",5,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1988-03-22,"880265","Chromium","µg/L",5,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1988-03-22,"880266","Chromium","µg/L",5,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1988-03-22,"880267","Chromium","µg/L",5,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-13-1988",1988-03-22,"880252","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1988-03-22,"880253","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218304.4,910813.2
"MW-14-1988",1988-03-22,"880256","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",1988-03-22,"880257","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1988-03-22,"880258","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-15-1988",1988-03-22,"880262","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217592.3,909964.400000006
"MW-16-1988",1988-03-22,"880260","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1988-03-22,"880254","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1988-03-22,"880263","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1988-03-22,"880264","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1988-03-22,"880265","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1988-03-22,"880266","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1988-03-22,"880267","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218563.1,908764.299999998
